genres,app_name,release_date,price,id,developer
"['Fantasy', 'Singleplayer', 'RPG', 'City Builder', 'Action', 'Action RPG', 'Strategy']",hinterland,2008,9.99,17140,"Tilted Mill Entertainment, Inc."
"['War', 'Gore', 'Tactical', 'FPS', 'Military', 'World War II', 'Atmospheric', 'Historical', 'Singleplayer', 'Shooter', 'Multiplayer', 'First-Person', 'Action', 'Story Rich', 'Strategy']",brothers in arms: hell's highway™,2008,9.99,15390,Gearbox Software
"['Indie', 'Casual', 'Arcade']",gravitron 2,2008,4.99,21300,Dark Castle Software
"['Racing', 'Offroad']",xpand rally xtreme,2006,4.99,3050,Techland
"['Fantasy', 'Turn-Based', 'Turn-Based Strategy', 'Strategy']",heroes of might & magic v: hammers of fate,2006,9.99,15380,Nival
"['Tactical', 'FPS', 'Military', 'World War II', 'Singleplayer', 'Action', 'Strategy']",brothers in arms: earned in blood™,2005,9.99,19800,Gearbox Software
"['Fantasy', 'Turn-Based Strategy', 'Singleplayer', 'Multiplayer', 'RPG', 'Turn-Based', 'Strategy']",heroes of might & magic v: tribes of the east,2007,9.99,15370,Nival
"['RTS', 'Singleplayer', 'Multiplayer', 'City Builder', 'Medieval', 'Strategy']",the settlers®: rise of an empire gold edition,2008,19.98,19930,Blue Byte
['Casual'],brain spa,2007,9.99,15350,Ubisoft
"['Tactical', 'Action']",the sum of all fears,2002,9.99,19810,Red Storm Entertainment
"['Puzzle', 'Singleplayer', 'Casual', '2D']",peggle™ nights,2008,4.99,3540,"PopCap Games, Inc."
"['Building', 'Comedy', '2D', 'Singleplayer', 'Cute', 'Family Friendly', 'Great Soundtrack', 'Physics', 'Atmospheric', 'Satire', 'Funny', 'Indie', 'Touch-Friendly', 'Surreal', 'Difficult', 'Story Rich', 'Strategy', 'Casual', 'Classic', 'Puzzle']",world of goo,2008,9.99,22000,2D BOY
"['Simulation', '4X', 'Great Soundtrack', 'Capitalism', 'Space', 'Trading', 'Open World', 'Moddable', 'Atmospheric', 'Economy', 'Sci-fi', 'Singleplayer', 'Multiplayer', 'Flight', 'Sandbox', 'Action', 'Space Sim', 'Strategy']",x3: terran conflict,2008,15.99,2820,Egosoft
"['FPS', 'World War II', 'Realistic', 'Multiplayer', 'Free to Play', 'Action', 'Mod']",mare nostrum,2008,0.0,1230,Sandstorm Productions
"['Puzzle', 'Indie', 'Casual']",spectraball,2008,4.99,18300,Shorebound Studios
"['Sports', 'Indie', 'Bowling', 'Casual']",galactic bowling,2008,19.98,20200,Perpetual FX Creative
"['Comedy', 'Exploration', 'Singleplayer', 'Third Person', 'Controller', 'Action', 'Simulation', 'Great Soundtrack', 'Mature', 'Open World', 'Dark Humor', 'Atmospheric', 'Multiplayer', 'Adventure', 'Satire', 'Funny', 'First-Person', 'Story Rich', 'Classic', 'Sandbox']",bully: scholarship edition,2008,14.99,12200,Rockstar New England
"['Exploration', 'Singleplayer', 'Controller', 'Action', 'Great Soundtrack', 'Survival', 'Open World', 'Atmospheric', 'Stealth', 'Co-op', 'Level Editor', 'Multiplayer', 'Adventure', 'First-Person', 'Story Rich', 'Strategy', 'FPS', 'Realistic', 'Shooter', 'Sandbox']",far cry® 2: fortune's edition,2008,9.99,19900,Ubisoft Montreal
"['Indie', 'Space', 'FPS', 'Trading', 'Casual', 'Sci-fi', 'Shooter', 'First-Person', 'Action', 'Strategy']",space trader: merchant marine,2008,4.99,11240,Meridian4
['Simulation'],prr wagon pack 01,2009,4.99,256522,RailSimulator.com
['Simulation'],"class 421 london south east ""jaffa cake""",2009,4.99,275144,RailSimulator.com
['Simulation'],atsf wagon pack 01,2009,4.99,256521,RailSimulator.com
['Simulation'],gp20 union pacific add-on livery,2009,4.99,222569,Reppo
['Simulation'],uk van wagon pack,2009,4.99,256535,RailSimulator.com
['Simulation'],csx sd70mac add-on livery,2009,4.99,256611,Dovetail Games
['Simulation'],csx es44ac add-on livery,2009,4.99,256576,Dovetail Games
"['Sandbox', 'Comedy', 'Co-op Campaign', 'Singleplayer', 'Third Person', 'Crime', 'Action', 'Great Soundtrack', 'Open World', 'Co-op', 'Multiplayer', 'Third-Person Shooter', 'Adventure', 'Online Co-Op', 'Replay Value', 'Funny', 'Female Protagonist', 'Moddable', 'Shooter', 'Character Customization']",saints row 2,2009,9.99,9480,Volition
"['Gore', 'Dark', 'Singleplayer', 'Third Person', 'Zombies', 'Action', 'Futuristic', 'Survival', 'Atmospheric', 'Silent Protagonist', 'Sci-fi', 'Third-Person Shooter', 'Adventure', 'Survival Horror', 'Story Rich', 'Horror', 'Space', 'Shooter', 'RPG', 'Aliens']",dead space,2008,19.98,17470,EA Redwood Shores
"['Fantasy', 'Hack and Slash', 'Third Person', 'RPG', 'Mythology', 'Adventure', 'Action']",rise of the argonauts,2008,9.99,12770,Liquid Entertainment
"['Stylized', 'Singleplayer', 'Action', 'Great Soundtrack', 'Futuristic', 'Atmospheric', 'Sci-fi', 'Adventure', 'Short', 'Time Attack', 'Female Protagonist', 'Platformer', 'Colorful', 'Cyberpunk', 'First-Person', 'FPS', 'Dystopian', 'Classic', 'Puzzle', 'Parkour']",mirror's edge™,2009,19.98,17410,DICE
"['Tower Defense', 'Indie', 'Futuristic', 'Touch-Friendly', 'Sci-fi', 'Singleplayer', 'Controller', 'Aliens', 'Adventure', 'Replay Value', 'Strategy']",defense grid: the awakening,2008,9.99,18500,Hidden Path Entertainment
"['Horror', 'Gore', 'FPS', 'Atmospheric', 'Singleplayer', 'Sci-fi', 'Shooter', 'Multiplayer', 'Story Rich', 'First-Person', 'Classic', 'Action', 'Psychological Horror', 'Bullet Time']",f.e.a.r. 2: project origin,2009,14.99,16450,Monolith
"['Tower Defense', 'Indie', 'Sci-fi', 'Singleplayer', 'Strategy']",harvest: massive encounter,2008,7.99,15400,Oxeye Game Studio
"['Indie', 'Strategy']",mayhem intergalactic,2007,9.99,18600,Inventive Dingo
"['Indie', 'Horror', 'Atmospheric', 'Top-Down', 'Casual', '2D', 'Singleplayer', 'Retro', 'Shooter', 'RPG', 'Top-Down Shooter', 'Zombies', 'Adventure', 'Arcade', 'Action']",larva mortus,2009,4.99,11340,Meridian4
"['War', 'Great Soundtrack', 'RTS', 'Historical', 'Grand Strategy', 'Classic', 'Medieval', 'Strategy']",knights of honor,2005,9.99,25830,Black Sea Studios Ltd
"['Villain Protagonist', 'Point & Click', 'Comedy', 'Adventure', 'Action', 'Strategy']",ceville,2009,5.99,23460,Realmforge Studios
['Strategy'],empire: total war™ - special forces units & bonus content,2009,2.99,10600,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
"[""Beat 'em up"", 'Third Person', 'Local Co-Op', 'Superhero', 'Fighting', 'Action']",watchmen: the end is nigh,2009,4.99,21010,Deadline Games
"['Indie', 'Horror', 'Puzzle', 'Survival', 'Atmospheric', 'Stealth', 'Dark', 'Singleplayer', 'First-Person', 'Lovecraftian', 'Survival Horror', 'Adventure', 'Action', 'Psychological Horror', 'Story Rich']",penumbra overture,2007,9.99,22180,Frictional Games
"['Gore', 'Fast-Paced', 'Singleplayer', 'Action', 'Great Soundtrack', 'Futuristic', 'Atmospheric', 'Co-op', 'Sci-fi', 'Multiplayer', 'Adventure', 'Arena Shooter', 'First-Person', 'FPS', 'Competitive', 'Moddable', 'Shooter', 'Split Screen', 'Team-Based', 'Classic']",unreal tournament 3 black,2007,19.98,13210,"Epic Games, Inc."
"['Fantasy', 'Dark Fantasy', 'Party-Based RPG', 'Atmospheric', 'CRPG', 'Singleplayer', 'Third Person', 'RPG', 'Adventure', 'Character Customization', 'Real-Time with Pause', 'Story Rich']",drakensang,2009,9.99,12640,Radon Labs
"['Simulation', 'Indie', 'Horror', 'Female Protagonist', 'Psychological', 'Atmospheric', 'Walking Simulator', 'Singleplayer', 'Anime', 'Memes', 'Short']",the graveyard,2008,4.99,27020,Tale of Tales
"['Exploration', 'Racing', 'Fast-Paced', 'Destruction', 'Singleplayer', 'Driving', 'Controller', 'Third Person', 'Action', 'Simulation', 'Great Soundtrack', 'Open World', 'Co-op', 'Multiplayer', 'Online Co-Op', 'Funny', 'Sports', '3D Vision', 'Arcade', 'Sandbox']",burnout paradise: the ultimate box,2009,19.98,24740,Criterion Games
"['Indie', '3D Platformer', 'Comedy', 'Platformer', 'Casual', 'Puzzle', 'Cute', 'Action']",the maw,2009,9.99,26000,Twisted Pixel Games
"['Indie', 'Action']",the maw: river redirect,2009,1.25,26006,Twisted Pixel Games
"['Indie', 'Action']",the maw: brute force,2009,1.25,26005,Twisted Pixel Games
"['Indie', 'Great Soundtrack', 'Physics', 'Atmospheric', 'Casual', 'Singleplayer', 'Puzzle', 'Strategy']",obulis,2009,4.99,11330,IonFX
"['Indie', 'Psychedelic', 'Abstract', 'Score Attack', 'Arcade']",space giraffe,2009,9.99,27800,Llamasoft LTD
"['Simulation', 'War', 'Great Soundtrack', 'Tactical', 'RTS', 'Atmospheric', 'Cold War', 'Cult Classic', 'Singleplayer', 'Multiplayer', 'Classic', 'Strategy']",codename: panzers - cold war,2009,14.99,9850,"InnoGlow,Stormregion,THQ Nordic"
"['Puzzle', 'Adventure', 'Hidden Object', 'Casual']",escape rosecliff island,2009,4.99,3600,SpinTop Games
"['RPG', 'Massively Multiplayer']",guild wars nightfall,2006,19.98,29580,ArenaNet®
"['Fantasy', 'RPG', 'Story Rich', 'Massively Multiplayer']",guild wars,2005,19.98,29540,ArenaNet®
"['RPG', 'Massively Multiplayer']",guild wars factions,2006,19.98,29560,ArenaNet®
"['MMORPG', 'RPG', 'PvP', 'Massively Multiplayer']",guild wars trilogy,2008,29.98,29570,ArenaNet®
"['Fantasy', 'Match 3', 'Casual', 'Singleplayer', 'RPG', 'Puzzle']",puzzle kingdoms,2009,14.99,23700,Infinite Interactive
"['Adventure', 'Hidden Object', 'Casual', 'Female Protagonist']",samantha swift and the golden touch,2009,9.99,16060,MumboJumbo
"['Fantasy', 'Open World', 'Medieval', 'Singleplayer', 'Third Person', 'RPG', 'Multiplayer', 'Story Rich', 'Adventure', 'Character Customization', 'Action', 'Action RPG']",two worlds epic edition,2009,9.99,1930,Reality Pump Studios
"['Western', 'Strategy']",helldorado,2009,9.99,18470,Spellbound
"['Fantasy', 'Great Soundtrack', 'Female Protagonist', 'Hack and Slash', 'Singleplayer', 'Character Action Game', 'RPG', 'Anime', 'Violent', 'Third Person', 'Adventure', 'Action', 'Nudity']",x-blades,2009,9.99,7510,Gaijin Entertainment
"['Indie', 'Fantasy', 'FPS', 'Atmospheric', 'Surreal', ""Beat 'em up"", 'Singleplayer', 'First-Person', 'Adventure', 'Fighting', 'Action', 'Short', 'Story Rich']",zeno clash,2009,9.99,22200,ACE Team
['Indie'],the maw: speeder lane,2009,1.25,26007,Twisted Pixel Games
"['Fantasy', 'Great Soundtrack', 'Tactical', 'Turn-Based Strategy', 'Turn-Based Combat', 'Open World', 'Atmospheric', 'Tactical RPG', 'Singleplayer', 'RPG', 'Turn-Based', 'Classic', 'Adventure', 'Hex Grid', 'Strategy']",king's bounty: the legend,2008,6.99,25900,1C Company
"['Simulation', 'Casual']",virtual families,2009,9.99,16200,Last Day of Work
"['Action', 'Racing']",death track®: resurrection,2009,2.99,7840,Sky Fallen
"['Superhero', 'RPG', 'Real-Time with Pause', 'Strategy']",freedom force vs. the third reich,2005,4.99,8890,Irrational Games
"['Tactical', 'Comic Book', 'Singleplayer', 'RPG', 'Multiplayer', 'Classic', 'Superhero', 'Real-Time with Pause', 'Strategy']",freedom force,2002,4.99,8880,Irrational Games
"['Simulation', 'Indie', 'Space', 'Sci-fi', 'Strategy']",light of altair,2009,14.99,34500,SaintXi
"['Simulation', 'War', 'Tactical', 'FPS', 'World War II', 'Historical', 'Realistic', 'Shooter', 'Multiplayer', 'Free to Play', 'Action', 'Mod']",darkest hour: europe '44-'45,2009,0.0,1280,Darklight Games
"['Gore', 'Singleplayer', 'Third Person', 'Controller', 'Zombies', 'Action', 'Open World', 'Atmospheric', 'Stealth', 'Sci-fi', 'Adventure', 'Hack and Slash', 'Superhero', 'Story Rich', 'Horror', 'Action-Adventure', 'RPG', 'Violent', 'Sandbox', 'Parkour']",prototype™,2009,19.98,10150,Radical Entertainment
"['Adventure', 'Indie', 'Short', 'Puzzle']",blueberry garden,2009,4.99,29160,Erik Svedäng
"['Strategy', 'Naval', 'Trading', 'Historical', 'Pirates', 'Economy']",port royale 2,2004,4.99,12470,Ascaron Entertainment ltd.
"['Based On A Novel', 'Horror', 'Gore', 'FPS', 'Survival', 'Classic', 'Atmospheric', 'Stealth', 'Dark', 'Singleplayer', 'Difficult', 'Shooter', 'First-Person', 'Lovecraftian', 'Survival Horror', 'Adventure', 'Action', 'Story Rich']",call of cthulhu®: dark corners of the earth,2006,4.99,22340,Headfirst Productions
"['Sandbox', 'Exploration', 'Singleplayer', 'Third Person', 'Medieval', 'Action', 'Action RPG', 'Great Soundtrack', 'Dark Fantasy', 'Open World', 'Atmospheric', 'Magic', 'Adventure', 'Fantasy', 'First-Person', 'Story Rich', 'Moddable', 'RPG', 'Classic', 'Character Customization']",the elder scrolls iv: oblivion® game of the year edition,2007,14.99,22330,Bethesda Game Studios
"['Sandbox', 'Exploration', 'Singleplayer', 'Third Person', 'Medieval', 'Action', 'Action RPG', 'Great Soundtrack', 'Open World', 'Atmospheric', 'Cult Classic', 'Magic', 'Adventure', 'Fantasy', 'First-Person', 'Story Rich', 'Moddable', 'RPG', 'Classic', 'Character Customization']",the elder scrolls iii: morrowind® game of the year edition,2002,14.99,22320,Bethesda Game Studios
"['Sandbox', 'Exploration', 'Singleplayer', 'Third Person', 'Medieval', 'Action', 'Action RPG', 'Great Soundtrack', 'Dark Fantasy', 'Open World', 'Atmospheric', 'Magic', 'Adventure', 'Fantasy', 'First-Person', 'Story Rich', 'Moddable', 'RPG', 'Classic', 'Character Customization']",the elder scrolls iv: oblivion® game of the year edition deluxe,2009,19.98,900883,Bethesda Game Studios®
"['Adventure', 'Point & Click', 'Comedy']",ankh 2: heart of osiris,2007,4.99,12440,Deck 13
"['Simulation', 'Tanks']",armored fist 3,1999,9.99,32710,NovaLogic
"['Simulation', 'Flight']",mig-29 fulcrum,1998,9.99,32740,NovaLogic
"['RTS', 'Strategy']",bc kings,2008,4.99,12460,Mascot Entertainment
"['Great Soundtrack', 'FPS', 'Open World', 'Atmospheric', 'Historical', 'Singleplayer', 'Shooter', 'Western', 'Multiplayer', 'First-Person', 'Adventure', 'Action', 'Story Rich', 'Bullet Time']",call of juarez®: bound in blood,2009,9.99,21980,Techland
"['Puzzle', 'Female Protagonist', 'Point & Click', 'Detective', 'Adventure', 'Mystery']",nancy drew®: legend of the crystal skull,2007,6.99,31860,HeR Interactive
"['Puzzle', 'Female Protagonist', 'Point & Click', 'Adventure', 'Mystery']",nancy drew®: the creature of kapu cave,2006,6.99,31900,HeR Interactive
"['Puzzle', 'Female Protagonist', 'Point & Click', 'Detective', 'Adventure', 'Mystery']",nancy drew®: the phantom of venice,2008,6.99,31920,HeR Interactive
"['Puzzle', 'Female Protagonist', 'Point & Click', 'Detective', 'Adventure', 'Mystery']",nancy drew®: the white wolf of icicle creek,2007,6.99,31930,HeR Interactive
"['Indie', 'Psychedelic', 'Casual']",brainpipe: a plunge to unhumanity,2008,0.0,35800,Digital Eel
"['America', 'Simulation', 'Hunting', 'Sports']",hunting unlimited 2010,2009,9.99,12690,"ValuSoft, Retroism"
"['Episodic', 'Puzzle', 'Point & Click', 'Comedy', 'Singleplayer', 'Pirates', 'Adventure', 'Funny']",tales of monkey island complete pack,2009,19.98,31170,Telltale Games
"['Local Multiplayer', 'Arcade', '2D Fighter', 'Competitive', ""Beat 'em up"", '2.5D', 'Multiplayer', '2D', 'Fighting', 'Action']",street fighter® iv,2009,19.98,21660,Capcom
"['Simulation', 'Racing', 'Singleplayer', 'Management', 'Adventure', 'Action', 'Strategy']",thrillville®: off the rails™,2007,9.99,6080,Frontier
"['Point & Click', 'Singleplayer', ""1990's"", 'Pixel Graphics', 'Retro', 'Third Person', 'Classic', 'Adventure']",indiana jones® and the fate of atlantis™,1992,5.99,6010,LucasArts
"['Comedy', 'Shooter', 'Third-Person Shooter', 'Classic', 'Action', 'Funny']",armed and dangerous®,2003,5.99,6090,Planet Moon Studios
"['Singleplayer', 'Third Person', 'Action', 'Great Soundtrack', 'Star Wars', 'Open World', 'Co-op', 'Sci-fi', 'Multiplayer', 'Third-Person Shooter', 'Adventure', 'Military', 'First-Person', 'Strategy', 'Tactical', 'Space', 'FPS', 'Moddable', 'Shooter', 'Classic']","star wars: battlefront 2 (classic, 2005)",2005,9.99,6060,Pandemic Studios
"['Point & Click', '1980s', 'Difficult', 'Pixel Graphics', 'Third Person', 'Retro', 'Classic', 'Adventure']",indiana jones® and the last crusade™,1989,5.99,32310,LucasArts
"['Comedy', 'Local Co-Op', 'Adventure', 'Action', 'Funny', 'LEGO', 'Family Friendly']",lego® indiana jones™: the original adventures,2008,19.98,32330,Traveller's Tales
"['Remake', 'Great Soundtrack', 'Puzzle', 'Point & Click', 'Comedy', '2D', 'Singleplayer', 'Pixel Graphics', ""1990's"", 'Third Person', 'Retro', 'Classic', 'Pirates', 'Adventure', 'Funny', 'Story Rich']",the secret of monkey island: special edition,2009,9.99,32360,LucasArts
"['RTS', 'Strategy']",warfare,2008,12.99,35300,GFI Russia
"['Gore', 'Open World', 'Racing', 'Singleplayer', 'Zombies', 'Action']",clutch,2009,9.99,35310,Targem Games
"['Puzzle', 'Female Protagonist', 'Point & Click', 'Detective', 'Adventure', 'Mystery']",nancy drew®: ransom of the seven ships,2009,6.99,31980,HeR Interactive
"['Mini Golf', 'Sports', 'Golf', 'Local Multiplayer']",3d ultra™ minigolf adventures,2006,9.99,10140,Wanako Games
"['Fantasy', 'Female Protagonist', 'Point & Click', '1980s', 'Retro', 'Pixel Graphics', ""1990's"", 'Classic', 'Adventure']",king's quest™ collection,2006,19.98,10100,Sierra
"['Time Manipulation', 'Futuristic', 'FPS', 'Atmospheric', 'Sci-fi', 'Singleplayer', 'Shooter', 'Multiplayer', 'First-Person', 'Classic', 'Action', 'Time Travel', 'Bullet Time']",timeshift™,2007,19.98,10130,Saber Interactive
"['Space', 'Point & Click', 'Comedy', '1980s', 'Sci-fi', 'Retro', 'Pixel Graphics', ""1990's"", 'Third Person', 'Classic', 'Adventure']",space quest™ collection,2006,19.98,10110,Sierra
['Action'],killing floor outbreak character pack,2009,7.99,1256,Tripwire Interactive
"['Action', 'Casual', 'On-Rails Shooter', 'Space']",aces of the galaxy™,2008,9.99,10120,Artech Studios
"['Simulation', 'Great Soundtrack', 'Comedy', 'Singleplayer', 'Management', 'City Builder', 'Classic', 'Pirates', 'Sandbox', 'Strategy']",tropico reloaded,2009,6.99,33520,"PopTop Software,BreakAway Games,Frog City Software"
"['Hidden Object', 'Casual']",mystery p.i. - lost in los angeles,2009,4.99,3610,SpinTop Games
"['Remake', 'Great Soundtrack', 'Local Multiplayer', '4 Player Local', 'Platformer', 'Co-op', 'Retro', '2.5D', 'Local Co-Op', '2D', 'Arcade', 'Action']",bionic commando: rearmed,2008,9.99,21680,Capcom
"['Great Soundtrack', 'Singleplayer', 'Third Person', 'Multiplayer', 'Shooter', 'Third-Person Shooter', 'Adventure', 'Action']",bionic commando,2009,9.99,21670,Capcom
"['Superhero', ""Beat 'em up"", 'Action']",watchmen: the end is nigh part 2,2009,4.99,21030,Deadline Games
"['Indie', 'Shooter', 'Action', 'Third Person']",foreign legion: buckets of blood,2009,4.99,36000,Sakari Indie
"['Exploration', 'Singleplayer', 'Third Person', 'Action', 'Great Soundtrack', 'Star Wars', 'Atmospheric', 'Sci-fi', 'Turn-Based', 'Adventure', 'Choices Matter', 'Fantasy', 'Female Protagonist', 'Party-Based RPG', 'Real-Time with Pause', 'Story Rich', 'Space', 'Moddable', 'RPG', 'Classic']",star wars™ - knights of the old republic™,2003,9.99,32370,"BioWare,Aspyr (Mac)"
"['Indie', 'Great Soundtrack', 'Physics', 'Atmospheric', 'Casual', 'Singleplayer', 'Difficult', '2D', 'Puzzle', 'Relaxing', 'Strategy']",osmos,2009,9.99,29180,Hemisphere Games
"['Exploration', 'Singleplayer', 'Great Soundtrack', 'Turn-Based Combat', 'Open World', 'Dark Humor', 'Atmospheric', 'Sci-fi', 'Post-apocalyptic', 'Turn-Based', 'Adventure', 'Replay Value', 'Classic', 'Retro', 'Story Rich', 'CRPG', 'RPG', '2D', 'Sandbox', 'Isometric']",fallout 2: a post nuclear role playing game,1998,9.99,38410,Black Isle Studios
"['Turn-Based Strategy', 'Singleplayer', 'Action', 'Turn-Based Tactics', 'Open World', 'Atmospheric', 'Sci-fi', 'Multiplayer', 'Turn-Based', 'Post-apocalyptic', 'Tactical RPG', 'Real-Time with Pause', 'Story Rich', 'Strategy', 'Tactical', 'CRPG', 'RPG', 'Classic', 'Isometric']",fallout tactics: brotherhood of steel,2001,9.99,38420,14° East
"['Gore', 'FPS', 'Singleplayer', ""1990's"", 'Multiplayer', 'Crime', 'Violent', 'First-Person', 'Classic', 'Shooter', 'Action']",kingpin — life of crime,1999,9.99,38430,Xatrix Entertainment
"['Fantasy', 'RTS', 'Real-Time', 'Surreal', 'Singleplayer', 'Third Person', 'RPG', 'Magic', 'Multiplayer', 'Classic', 'Action', 'Strategy']",sacrifice,2000,9.99,38440,Shiny Entertainment
